link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/GElectionWatch/status/1749495160784724166#m,The Tories could lose their majority with a 4.2 point swing to Labour. Key battlegrounds include seats like Wrexham in North Wales. Who stands to gain the most in this new political terrain? 🗳️ #ConservativeParty #UKParliament [4/5],"Jan 22, 2024 · 6:12 PM UTC",3,1
https://twitter.com/suresh1502/status/1749492254681571772#m,#10DowningStreet #RishiSunak #HCI #Conservatives #ConservativeParty #HighCommissionofIndia #HouseofCommons #HouseofLords,"Jan 22, 2024 · 6:00 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749488236613845189#m,#Brexit  Brexit divergence from EU destroying UK's vital environmental protections  REGANELITE @reganelite1 #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/9Zfo9Un7nDY?si=OAo8vVtaNpgHx_0S,"Jan 22, 2024 · 5:44 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1749486010973466856#m,Homeless? Try prison.  #homelessness  Homeless People Could Face Prison With Tory Bill  Turn Left  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/njy4beP7xz0?si=cCOLj_-a8oQ7j7Nm,"Jan 22, 2024 · 5:35 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749485200638402959#m,Tories to Repeat Their Tax Cut Failure  A Different Bias  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/bS6rz29p-wo?si=7mBumzz2OPSi7okj,"Jan 22, 2024 · 5:32 PM UTC",0,0
https://twitter.com/Guineveres/status/1749477322879578394#m,"I am sorry to hear this & hope they’re all ok. It makes me ashamed of #ConservativeParty #RishiSunak - they have allowed antisemitism to take root here. #Keir_Starmer & his front bench won’t do any better, they’re the biggest apologists for the ideology ruining the entire world.","Jan 22, 2024 · 5:01 PM UTC",24,0
https://twitter.com/jeancunningham2/status/1749472517679358342#m,This is a MUST WATCH for every Canadian and American.  Thank you so much for this timely and educational warning.  #cdnpoli #onpoli #ConservativeParty #Conservatives #Republicans #SaveDemocracy #Peace #NoMoreChaos,"Jan 22, 2024 · 4:42 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749471003309121614#m,#Conservative #Conservatives #ConservativeParty,"Jan 22, 2024 · 4:36 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749470836266844170#m,#Conservative #Conservatives #ConservativeParty,"Jan 22, 2024 · 4:35 PM UTC",0,0
https://twitter.com/KarimbaFrank/status/1749470830092755033#m,"I'd have thought Porn POP is overdue with all the goings on in the #ConservativeParty   But then again, who wants to watch them four doing the rumpy pumpy dance? 🤢🤢🤢🤢  #tory #tories @Conservatives","Jan 22, 2024 · 4:35 PM UTC",0,0
https://twitter.com/AltAltLeft/status/1749465496305512788#m,This is one of the most titanic Big Gov-Big Biz scams of all time.  https://bit.ly/Crony-Cards #democrats #trumpsupporters #rightwing #draintheswamp #freedom #liberal #conservativeandproud #democrat #conservativeparty #prolife #a #conservativenews #trumpmemes #conservativepolitics #brexit #liberalismisamentaldisorder #joebiden #walkaway #deplorables #socialismsucks #presidenttrump,"Jan 22, 2024 · 4:14 PM UTC",0,0
https://twitter.com/Toronto_nian/status/1749454789937652170#m,#OntarioNews #GreenbeltScandal @FordNation - The saga of #ConservativeParty #DougFord's Greenbelt scandal continues with new revelations keep coming to light! #ONpoli #TOpoli,"Jan 22, 2024 · 3:31 PM UTC",1,0
https://twitter.com/TadeoInTheHouse/status/1749449869951975436#m,Why am I not surprised of this collusion between #NigelFarage and the #ConservativeParty?,"Jan 22, 2024 · 3:12 PM UTC",1,0
https://twitter.com/viaspauline1/status/1749447757578817627#m,"How can this possibly be ok? Temp so low that children keep gloves & coats on during some lessons, draughty windows stuck together with sticky labels, evacuations due to flooding & worrying levels of potentially explosive sewage gas - #ConservativeParty https://apple.news/AJXEh-TDLS0mBnDlu20nZJA","Jan 22, 2024 · 3:03 PM UTC",0,0
https://twitter.com/ellis_barry/status/1749446427669934489#m,Just noticed “PonCon”. Who is coming up with these crazy things? #ConservativeParty,"Jan 22, 2024 · 2:58 PM UTC",0,0
https://twitter.com/ellis_barry/status/1749445372647178701#m,This has to be a parody account. Doesn’t it? #ConservativeParty,"Jan 22, 2024 · 2:54 PM UTC",2,0
https://twitter.com/ellis_barry/status/1749443959187796221#m,“popular”? I’m not sure that applies to these speakers. How many more splinter groups can the #ConservativeParty create?  #ToryChaos,"Jan 22, 2024 · 2:48 PM UTC",0,1
https://twitter.com/ACaiden_Noah/status/1749435990588940603#m,Keir Starmer condemns Conservative 'attacks' on British institutions https://noah-news.com/gb/en/politics/2024/01/22/keir-starmer-condemns-conservative-attacks-on-british-institutions #KeirStarmer #ConservativeParty #Britishinstitutions,"Jan 22, 2024 · 2:16 PM UTC",0,0
https://twitter.com/MCY1X/status/1749412122080002355#m,#TorySewageParty #Conseweratives #Tories #ConservativeParty,"Jan 22, 2024 · 12:42 PM UTC",0,0
https://twitter.com/MCY1X/status/1749409856790884549#m,#SusanHall #ConservativeParty #London #Tories,"Jan 22, 2024 · 12:33 PM UTC",0,0
https://twitter.com/MCY1X/status/1749409325934657751#m,#SusanHall #ConservativeParty #London #Tories,"Jan 22, 2024 · 12:31 PM UTC",0,0
https://twitter.com/CswMatty/status/1749408285470368215#m,Would you be willing to fight/die for the UK and where are you politically? Please RT for a wider result. #poll #WW3 #LabourParty #ConservativeParty #ReformUK #LiberalDemocrats #SNP #PlaidCymru,"Jan 22, 2024 · 12:26 PM UTC",6,13
https://twitter.com/PACrosthwaite/status/1749398994063630486#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 22, 2024 · 11:49 AM UTC",1,0
https://twitter.com/MCY1X/status/1749393365324517452#m,The shocking state of the #UK’s schools. Nearly 14 years of tax cuts for #richpeople - the number of £billionaires is at it highest ever - but there’s no money for #schools! #ConservativeParty - for the few not the many.  #Tories #Education #Tory https://www.bbc.co.uk/news/uk-68021766,"Jan 22, 2024 · 11:27 AM UTC",0,1
https://twitter.com/lisbon9707/status/1749392236956037413#m,Way out of touch with the real world #ConservativeParty #PoliticsLive,"Jan 22, 2024 · 11:23 AM UTC",2,0
https://twitter.com/cindian1/status/1749378941385846981#m,😡🆘📺🗞️🇨🇦⚖️ How & Why #MAGA #Conservatives get elected in 🇨🇦 Foreign owned #Media #cdnmedia  & it's only getting worse 🤢🤥💸👔 There are thousands of #ConservativeParty #SCANDALS 🇨🇦 citizens know NOTHING about!  #CdnMediaFailed #cdnpoli #USA #PostMedia https://vm.tiktok.com/ZM6VatBm8/,"Jan 22, 2024 · 10:30 AM UTC",2,0
https://twitter.com/gianni_meo/status/1749376513395323061#m,Culture wars is all the #ConservativeParty has got!,"Jan 22, 2024 · 10:20 AM UTC",0,0
https://twitter.com/KizzyCoder/status/1749363478031147130#m,Just watched @BBCBreakfast report about the state of schools. Children wearing coats and gloves in classrooms is NOT ACCEPTABLE - @educationgovuk your dept is a disgrace. @RishiSunak your government is a disgrace.   Letting children down every day. #ConservativeParty,"Jan 22, 2024 · 9:28 AM UTC",0,0
https://twitter.com/Cartoon4sale/status/1749358304420069476#m,Morten Morland on #RishiSunak #ConservativeParty #Tories – political cartoon gallery in London original-political-cartoon.c…,"Jan 22, 2024 · 9:08 AM UTC",23,0
https://twitter.com/PACrosthwaite/status/1749354506024837376#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 22, 2024 · 8:53 AM UTC",0,0
https://twitter.com/PACrosthwaite/status/1749354017107378400#m,"@fiona_bruce and @bbcLaurak are NOT  journalists, they are merely pathetic groupie sycophants of the #ConservativeParty  and its  fascist ideology. They should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for these abhorrent women.","Jan 22, 2024 · 8:51 AM UTC",2,0
https://twitter.com/PACrosthwaite/status/1749353419788230887#m,"@bbclaurak is NOT a journalist, she is merely a pathetic groupie sycophant of the #ConservativeParty  and its  fascist ideology. She should be sacked NOT rewarded with an obscene salary. It is your and my licence fees that pay for this abhorrent woman.","Jan 22, 2024 · 8:48 AM UTC",5,2
https://twitter.com/spannergeek/status/1749347468137918933#m,Removing the #ConservativeParty from government will improve the mood of the country pretty quickly. #Labour must sieze the opportunity  once in power and build on that improved mood with some bold choices.,"Jan 22, 2024 · 8:25 AM UTC",0,0
https://twitter.com/spannergeek/status/1749346426159497631#m,"Yes, the #ConservativeParty has plans, but every one of them turns out to be ill-conceived, underfunded, vague, and open to fraud/fiscal abuse.  The #Tories may possibly be evil, racist, and fascist, but ultimately, they are #Incompetent and need to be removed.  #GTTO","Jan 22, 2024 · 8:21 AM UTC",0,0
https://twitter.com/thatgreenguy/status/1749340897559392330#m,"Trump seems quite sensible to me - I'm worried about a #WED #NWO - Brown, Blair, #Labour and the current awful #ConservativeParty are a big part of that concern. Vote #ReformUK to save our country and us!","Jan 22, 2024 · 7:59 AM UTC",1,0
https://twitter.com/manclesley/status/1749340169054892137#m,Unbelievable couldn't make it up could you.  #ConservativeParty #Conservatives #Allmps,"Jan 22, 2024 · 7:56 AM UTC",0,0
https://twitter.com/thegeezer1971/status/1749325549690839269#m,"£6 grand fine incoming #ConservativeParty do your job!!Why don’t you just put them up against the wall,Sunak and his chums to fire the shots first,scum!!","Jan 22, 2024 · 6:58 AM UTC",0,0
https://twitter.com/colasente/status/1749318990151717289#m,"Facile des cas de CSST , Ivac , SAAQ et Assurance Chômage,les gens attendent et ils vont être punis pour nos imbéciles de Députés,qui eux reçoivent leur plein salaires payer par nos taxes . #polican #poliquebec #AssNat #ConservativeParty #trudeau https://ici.radio-canada.ca/info/breve/8190/mauvais-locataire-proprietaires-ontario","Jan 22, 2024 · 6:32 AM UTC",0,0
https://twitter.com/Moolok8/status/1749311070810808562#m,"Tories......your time time is done.no matter the bribe, you're out on your ear.  #Conservatives #ConservativeParty #RishiSunak #ToriesOut563","Jan 22, 2024 · 6:00 AM UTC",1,0
https://twitter.com/JIsaias_Noah/status/1749287584818241917#m,Tory MPs urge government to prevent council service cuts and tax hikes https://noah-news.com/gb/en/politics/2024/01/22/tory-mps-urge-government-to-prevent-council-service-cuts-and-tax-hikes #councilfunding #conservativeparty #localgovernment,"Jan 22, 2024 · 4:27 AM UTC",1,0
https://twitter.com/AvgJoe727/status/1749268334804373732#m,This is a true leader and Patriot. Putting the greater good above his own desires. I stand with @GovRonDeSantis and his decision. He is in it for the long term and bigger battle. Let’s come together and take back our country! #2024Elections #Election2024 #ConservativeParty,"Jan 22, 2024 · 3:10 AM UTC",0,0
https://twitter.com/kevihaynes/status/1749233576011333664#m,"#politcian #UKgovernment #LabourParty #ConservativeParty Hey! Time for your Irish/Scot Hertfordshire fool to stay out of my bank accounts, cheques, cash, cards. Never gave polit nothing. Do not make me bounce you into International Court dock, to get what is mine.☮️ Have nice day","Jan 22, 2024 · 12:52 AM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749212044774019216#m,#Conservative #Conservatives #ConservativeParty,"Jan 21, 2024 · 11:27 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1749211898338292037#m,#Conservative #Conservatives #ConservativeParty,"Jan 21, 2024 · 11:26 PM UTC",0,0
https://twitter.com/lisbon9707/status/1749203443212787870#m,Whats clear is we've had enough of inept and weak  leadership. You are now officially being cancelled #ConservativeParty #PoliticsLive,"Jan 21, 2024 · 10:52 PM UTC",0,0
https://twitter.com/SimonCambridge/status/1749183070547148883#m,"So it's ok for Hunt to cut taxes, but not @KwasiKwarteng 🤔 If they are, it's probably too late.  @Jeremy_Hunt @RishiSunak @Iromg #economy #taxcuts @bankofengland @GBNEWS @thejamesmax #ConservativeParty","Jan 21, 2024 · 9:31 PM UTC",0,0
https://twitter.com/kfleener1/status/1749182615490363440#m,#trump #TrumpIsNotWell #DonaldTrumpLifetimeOfLies #foxnews #Trump2024 #TrumpMentalHealthIssues #TRUMP2024ToSaveAmerica #TrumpSmellsBad #maga #MAGACult #MAGA2024 #ConservativeParty #ConservativeParty #DeSantis2024 #Elections2024 #Biden2024 #Bidenomics,"Jan 21, 2024 · 9:30 PM UTC",0,0
https://twitter.com/Moanerdad/status/1749179231890805194#m,Is it true that @GullisJonathan is worth £5million? If true did he inherit or win the lottery? If not how did he accumulate this large sum? #ConservativeParty #mp #somethingdodgy @GBNEWS @SkyNews @BBCNews @DailyMailUK @dailytelegraph @thetimes @FT @thecoastguy,"Jan 21, 2024 · 9:16 PM UTC",0,0
https://twitter.com/lisbon9707/status/1749178035411025985#m,Just highlights how totally useless and woked up we are as a country absolutely pathetic #RishiSunak #ConservativeParty #ReformUK,"Jan 21, 2024 · 9:11 PM UTC",1,0
https://twitter.com/TheAghaSays/status/1749174495296757851#m,"We have no leadership, no options and all 3 of @RishiSunak @Keir_Starmer @TiceRichard are all Zionist stooges and support child killers - we are truly fkd in this country ! #ConservativeParty #LabourParty #ReformUK #IsraelTerrorism #GazaGenocide","Jan 21, 2024 · 8:57 PM UTC",0,0
https://twitter.com/AnnEBrockbank1/status/1749167979852402734#m,"I’m sorry to hear that and I hope all turns out well for her, but I suspect though that she will not have to wait 18 months to have it removed like my partner has to. #NHS waiting list - all down to the #ConservativeParty mismanagement and NOTHING else - no matter what they say.","Jan 21, 2024 · 8:31 PM UTC",4,1
https://twitter.com/Sbradburn796S/status/1749165731126595897#m,bring back #BorisJohnson #ConservativeParty..!?  🤣😅💩,"Jan 21, 2024 · 8:23 PM UTC",0,1
https://twitter.com/Richard_4_2_0/status/1749152372880765044#m,@RishiSunak  Sunak's Allies Fear Wipeout  A Different Bias  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/27dFcOlRKO4?si=9AOu-aAWIBM7Z3UH,"Jan 21, 2024 · 7:29 PM UTC",0,0
https://twitter.com/jessecmccormick/status/1749152048132825239#m,"Poilievre:  Not a soldier Not a lawyer Not a statesman Not a trailblazer A proud conservative   For the man who wants to run our country, his CV is looking a little short.    Social media has lowered the bar on leadership - @PierrePoilievre is the case study.  #ConservativeParty","Jan 21, 2024 · 7:28 PM UTC",4,0
https://twitter.com/Abubakr_Atto/status/1749152027375026254#m,"#IOF “stripped all the men, tortured them and humiliated them, they then executed them” As #British tax payers, @RishiSunak #ConservativeParty must be held a/c’able for complicity in the war crime. @Keir_Starmer  equally complicit makes voting for #LabourParty impossible. #ICJ","Jan 21, 2024 · 7:28 PM UTC",0,0
https://twitter.com/LogicApe87/status/1749151349613175015#m,"There is no #ConservativeParty. There is no #LabourParty. They are one and the same. The HoC has become Theatre.. A vote for either is a vote for the WEF ""elites"". Leaving the EU wasn't enough.","Jan 21, 2024 · 7:25 PM UTC",0,0
https://twitter.com/Seraph_Aetheres/status/1749150549298106633#m,"Do not allow new age liars and scandals to remove the folkish side of religion. #ConservativeParty and any other neocon that larps as a Christian better come to terms with this.   GOD made separate races for a reason and has commanded you not to mix them.  ""One people, one realm, one leader.""","Jan 21, 2024 · 7:22 PM UTC",0,0
https://twitter.com/NotsohRialMP/status/1749150469069435021#m,I'll be sure to vote for you Lukey. It's time we bring the Conservatives their majority they need to benefit our fine country.  #ConservativeParty,"Jan 21, 2024 · 7:22 PM UTC",1,0
https://twitter.com/AU_Bloxburg/status/1749149461786591417#m,I Thank the people of the United Kingdom and Foyle for Voting for the #ConservativeParty. We Promise to not let you down... Big Reforms are on the way. #ToryBritain #Conservatives #RobloxDev #Roblox #UK #UnitedKingdom,"Jan 21, 2024 · 7:18 PM UTC",1,0
https://twitter.com/Ley_Mude/status/1749136914387488809#m,It’s all about the #tax #basingstoke #ConservativeParty feel free to #retweet,"Jan 21, 2024 · 6:28 PM UTC",0,0
https://twitter.com/gazza9928152984/status/1749134016232456372#m,Why is that every fucking Tory either can’t recall or don’t know the specifics in the questions  #bentfuckingtories #ConservativeParty #Conservative,"Jan 21, 2024 · 6:17 PM UTC",0,0
https://twitter.com/geordie_ufo/status/1749132934177542620#m,Absolutely not 👽🖤🤍 #UK #ConservativeParty #GeneralElections2024 #GeneralElectionNow,"Jan 21, 2024 · 6:12 PM UTC",0,0
https://twitter.com/DMCTV7620/status/1749129961049370756#m,The Conservative Party and Their Immigration Lies  https://youtu.be/MYrZ8wZNm8w?si=GpkgtlciWKcgNEqc #Conservative #ConservativeParty #Sunak #Sunakered #SunakOut #RishiSunak #Immigration #Immigrants #migrants #migration #illegalimmigration #ILLEGALimmigrants,"Jan 21, 2024 · 6:00 PM UTC",0,0
https://twitter.com/ScoLibertarian/status/1749126773248327854#m,"We defy any actual conservative to give us a logical and coherent answer to why you still vote for/ are a member of the #ConservativeParty that doesn't involve insane levels of cognitive dissonance or resorting to ""the lesser of two evils"" fallacy  Answers in comment please.","Jan 21, 2024 · 5:48 PM UTC",8,0
https://twitter.com/richardcornish7/status/1749122304431309225#m,"So the #ConservativeParty support a convicted sexual predator, insurrectionist, corrupt fraudster?","Jan 21, 2024 · 5:30 PM UTC",0,0
https://twitter.com/davidleestokes/status/1749118773007720702#m,Punishing a homeless person for being homeless is one of the most abhorrent & disgusting things I've ever seen.  Anyone who votes @Conservatives should be fucking ashamed of themselves.  #ConservativeParty #ToriesBrokeBritain,"Jan 21, 2024 · 5:16 PM UTC",11,1
https://twitter.com/Abubakr_Atto/status/1749114638254682240#m,He wrote “We treat the Palestinians like animals”. He received “so many protest letters from animal rights organisations” - Gideon Levy (Israeli Jounalist).Yet cowards @RishiSunak & @Keir_Starmer #LabourParty #ConservativeParty nevertheless support IOF in our name & our taxes.,"Jan 21, 2024 · 5:00 PM UTC",0,0
https://twitter.com/AletheianTribe/status/1749114483279102250#m,#ConservativeParty @Conservatives you Nazi shit can’t hide.  We charge you dirty  rape den  #zionist shit with #Genocide,"Jan 21, 2024 · 4:59 PM UTC",0,0
https://twitter.com/ScoLibertarian/status/1749110720388534334#m,"The #ConservativeParty  are merely socialists with better tailors.  They are a national disgrace, an affront to decency, corrupt, shameful, grifting, warmongering, self serving demagogues with no moral compass that have to go and be consigned to the toilet of history.","Jan 21, 2024 · 4:44 PM UTC",27,2
https://twitter.com/Hulibear/status/1749106484858769662#m,"@grantshapps is scraping the bottom of the #ConservativeParty's barrel by having to beg for @UKLabour's support in getting a foolish, unworkable policy out of the mire. #OwnGoal #ToriesBrokeBritain","Jan 21, 2024 · 4:27 PM UTC",3,0
https://twitter.com/pol_humano/status/1749105408608776254#m,@Keir_Starmer is turning out to be the best chance of a #ConservativeParty victory. I think he's a planted Tory asset... 🤔😂,"Jan 21, 2024 · 4:23 PM UTC",0,0
https://twitter.com/LesFerrington/status/1749104530963263902#m,The people of the UK do not want to see farmers being enticed to give up farming.  Stop this right now and come clean to the British people about your sneaky WEF inspired plans  #RishiSunak #ConservativeParty #JeremyHunt,"Jan 21, 2024 · 4:19 PM UTC",0,0
https://twitter.com/SueW251161/status/1749094263592210827#m,New #BrexitRedTape - The final straw that will break the back of the #ConservativeParty in power. Making food imports harder thus pushing up the prices of food even further. Any #taxcuts will be lost by having higher prices in the shops.,"Jan 21, 2024 · 3:39 PM UTC",2,0
https://twitter.com/Garnet_2203/status/1749092937915384019#m,“Pierre Poilievre is lying to his supporters in his fundraising e-mails….” 👇👇👇👇video credit @atRachelGilmore 👇👇👇#PierrePoilievreIsLyingToYou #PierrePoilievre #Conservatives #ConservativeParty @PierrePoilievre #NeverVoteConservative @CPC_HQ,"Jan 21, 2024 · 3:33 PM UTC",157,18
https://twitter.com/Abubakr_Atto/status/1749088276923752950#m,"Don’t be silent, this barbarism must be punished. Retweet, join matches 4 #palestine, follow your MPs voting record careful & hold them accountable. @RishiSunak is no leader #ConservativeParty is a mess, @Keir_Starmer  &  #LabourParty is no hope but punish individual MP - no vote","Jan 21, 2024 · 3:15 PM UTC",0,0
https://twitter.com/LondonMan2023/status/1749085685921845539#m,This lad is so gammon X has given his picture a Graphic Content Warning!!!  Hahahahahaha  😂 😂 😂 😂 😂 😂 😂 😂  #ULEZ #GBNews #DailyMail #TommyRobinson #NigelFarage #Racism #FarRight #SadiqKhan #JoeyBarton #EniAluko #BritainFirst #ConservativeParty #Tories,"Jan 21, 2024 · 3:04 PM UTC",0,0
https://twitter.com/MCY1X/status/1749060515991597456#m,#VoteConservative? #ConservativeParty #Tories,"Jan 21, 2024 · 1:24 PM UTC",1,0
https://twitter.com/pottygardner/status/1749057692579004873#m,#GrantShapps #ConservativeParty #ToryCrimeSyndicate #ToryGaslighting,"Jan 21, 2024 · 1:13 PM UTC",0,0
https://twitter.com/richardcornish7/status/1749048602180125143#m,"It’s not about #NetZero the #Conservative party voted to NOT support an #EU regulation to stop China dumping cheap steel. All Tata’s European operations are unaffected! The #ConservativeParty have no industrial vision, strategy or competence!","Jan 21, 2024 · 12:37 PM UTC",3,0
https://twitter.com/JIsaias_Noah/status/1749041935870742592#m,Conservative attack ad on Starmer backfires amid SNP scrutiny https://noah-news.com/gb/en/politics/2024/01/21/conservative-attack-ad-on-starmer-backfires-amid-snp-scrutiny #ConservativeParty #KeirStarmer #SNP,"Jan 21, 2024 · 12:11 PM UTC",0,0
https://twitter.com/JIsaias_Noah/status/1749030646230536440#m,Reform UK eyes Tory MPs amid election challenger talk https://noah-news.com/gb/en/politics/2024/01/21/reform-uk-eyes-tory-mps-amid-election-challenger-talk #ReformUK #ConservativeParty #defection,"Jan 21, 2024 · 11:26 AM UTC",0,0
https://twitter.com/VireousShop/status/1749025772168212632#m,"If You Repeat a Lie Often Enough, You May Be a Conservative! Political T-Shirt - Shop Now - Vireous.Shop #tshirt #tshirtshop #Conservatives #ToryBrokenBritain #ToryCrimeSyndicate #ToryGaslighting #ToryLies #ConservativeParty https://vireous.shop/products/if-you-tell-a-lie-often-enough-you-may-be-a-conservative-political-t-shirt?_pos=2&_sid=8a32929de&_ss=r","Jan 21, 2024 · 11:06 AM UTC",4,0
https://twitter.com/Sadgurunuru/status/1749017796170637466#m,I would step down right away after hearing this if I would be #JustinTrudeau #Canada #ConservativeParty #Justiinflation,"Jan 21, 2024 · 10:35 AM UTC",2,0
https://twitter.com/BrexitUk/status/1749014101714702344#m,#ReformUK  having fun with your #poser #animation  should be a wonderful win for Reform #ConservativeParty be careful we are in the game.,"Jan 21, 2024 · 10:20 AM UTC",0,0
https://twitter.com/20vision202/status/1749013371347779881#m,"#TataSteelChess #RishiSunak #ConservativeParty #NigelFarage #BrexitLies @UKLabour @Keir_Starmer @SkyNews @SamCoatesSky #PMQ's  #bbcaq   I look forward to this being addressed, another amazing coincidence.","Jan 21, 2024 · 10:17 AM UTC",2,0
https://twitter.com/MCY1X/status/1749013286132310141#m,Who will the #Tories blame next for their failings? #VoteConservative #ConservativeParty,"Jan 21, 2024 · 10:17 AM UTC",0,0
https://twitter.com/bozzblackhat/status/1749012349619499168#m,@RishiSunak  please retweet if you agree that weekend should be 3 days due to the impact of global warming on the capacity to work  #Palestina #ceasefire #ULEZ rishi sunak #Ukraine #uk #LabourParty #ConservativeParty,"Jan 21, 2024 · 10:13 AM UTC",0,0
https://twitter.com/Short777Stephen/status/1749010543560565137#m,😖And this is why the #UK  🇬🇧public won`t #VOTE for Rishi Sunak and the #ConservativeParty. 🗣️👥🗨️#VoteanybodybutLabConLib. @sdp @UKIP @reformparty_uk @NHPUKOfficial,"Jan 21, 2024 · 10:06 AM UTC",0,0
https://twitter.com/P_Storms4Reform/status/1749005096321462516#m,WE CAN'T START WINNING UNTIL WE FIRST STOP LOSING! Did the #UnitedKingdom vote this? The #ConservativeParty is deliberately weakening our once great country. Don't think for a minute the #socialialist @UKLabour are any better. Vote @reformparty_uk https://youtu.be/ijpVrHvc7AA?si=jrG0cBvjZBAkceFR,"Jan 21, 2024 · 9:44 AM UTC",0,0
https://twitter.com/astro_trader/status/1749003306125467914#m,"Demoralised Tories SIR – Adrian Barrett (Jan 14) articulates perfectly how many of this country’s now former Conservative voters feel about being betrayed, taken for granted, deceived and grossly let down.  Yours, etc. #Telegraph #ConservativeParty","Jan 21, 2024 · 9:37 AM UTC",1,0
https://twitter.com/NODICkTATORSHIP/status/1749002601197158471#m,Just how much taxpayers' money now belongs to #SunakOut453 and his family contacts. Or indeed any #ConservativeParty members friends and family due to the fraudulent #Corruption of one man?,"Jan 21, 2024 · 9:34 AM UTC",1,2
https://twitter.com/Richard_4_2_0/status/1749000481412682201#m,#PostOfficeScandal  Sub-postmasters expose Post Office Horizon scandal in Select Committee  PoliticsJOE   #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://youtu.be/_M3Rm_MHdps?si=cZPiyzIT4mpeURl5,"Jan 21, 2024 · 9:26 AM UTC",1,0
https://twitter.com/Cartoon4sale/status/1748999374842036564#m,Morten Morland on #ConservativeParty #Tories – political cartoon gallery in London original-political-cartoon.c…,"Jan 21, 2024 · 9:22 AM UTC",56,1
https://twitter.com/TadeoInTheHouse/status/1748993872091402397#m,Nothing to do w green jobs and more to do w the failure of the government at being prepared. They gave TaTa HALF A BILLION POUNDS. They FAILED in having a long term plan. They are RUBBISH. #ConservativeParty,"Jan 21, 2024 · 9:00 AM UTC",3,0
https://twitter.com/richardcornish7/status/1748980506757066811#m,It’s closing because the #ConservativeParty refused to support and #EU  initiative to stop Chinese steel dumping! Any industry cannot compete against subsidised competition! The #Conservatives really are a bunch of #gaslighting #incompetent #grifting #corrupt buffoons!,"Jan 21, 2024 · 8:07 AM UTC",0,0
https://twitter.com/Artful_Debater/status/1748974106286997644#m,"Not sure I’d agree, I think Boris Johnston (asides from the gathering he had) did a decent job at trying to lead the country through this difficult time - and I say this as someone who doesn’t support the Conservatives! #politicians #ConservativeParty #uk","Jan 21, 2024 · 7:41 AM UTC",0,0
https://twitter.com/SleepOnSantana/status/1748914381130252499#m,Strickland looking like prime John McCain in 2008. God bless the USA and God bless the Republican Party #PoliticsHub #ConservativeParty #UFC297 #racism,"Jan 21, 2024 · 3:44 AM UTC",1,0
https://twitter.com/blairs2blame/status/1748895026321490144#m,"Supply & demand…. Immigration may supply the demand, but  immigration also creates further demand which.requires further immigration to supply that demand…. A viscous circle.   #Immigration #immigrants #illegalmigration #ConservativeParty  #","Jan 21, 2024 · 2:27 AM UTC",0,0
https://twitter.com/JamesWh00229823/status/1748884740449477026#m,"Please may I just say that in no way whatsoever can @Jeremy_Hunt ever be like or even hope to stand in the shoes of the late Nigel Lawson, Baron Lawson of Blaby #ConservativeParty","Jan 21, 2024 · 1:46 AM UTC",0,0
https://twitter.com/emmysza/status/1748880570677891450#m,SÓ VOU ASSISTIR SE O GEORGE SANTOS PARTICIPAR DA LIVE #ConservativeParty !,"Jan 21, 2024 · 1:29 AM UTC",2,0
https://twitter.com/universe_soj/status/1748869277698896098#m,"HOW MUCH #TAXPAYER FUNDS IS THE #ConservativeParty sitting on, while homeless increases due in part to @fordnation taking #rentcontrol off the table. WHY?@fordnation @OntarioAuditor","Jan 21, 2024 · 12:45 AM UTC",1,0
https://twitter.com/Julia2024_2/status/1748867973786259939#m,"It was because she was female that she wasn't allowed back. Males are always given leniency and rehabilitation tried with them. Why, oh why, are females written off immediately, Conservative Government? #ConservativeParty #Conservatives","Jan 21, 2024 · 12:39 AM UTC",0,0
